transaction_id,user_id,amount,currency,category,timestamp,location,is_fraud
df6ea28d-d3bf-4cc3-95ba-7808ddce2aa3,68,230.48,USD,Cryptocurrency,2025-08-31T08:58:42.996776,TJ,0
93cee33f-0b28-4874-8d7d-1580f04371ba,1443,336.66,USD,Pet Supplies,2025-08-19T05:07:42.996776,RO,0
89256402-b5b3-43c0-9705-8373710e7096,722,6.49,USD,Restaurants,2025-08-11T23:43:42.996776,ZW,0
7dbd979d-1480-4d8a-8f3d-e73a03067f2c,1416,920.77,USD,Education,2025-08-15T09:31:42.996776,SG,0
316ef183-bc47-4c3a-bab8-dd3203115ccb,361,44.34,USD,Restaurants,2025-08-17T17:22:42.996776,IL,0
2dc93924-389e-42fe-b411-6b17b16dcc47,2233,75.31,USD,Luxury Goods,2025-08-25T18:31:42.996776,CI,0
a7b61f9d-71e3-498d-a7e9-a5031841ecdb,109,29.12,USD,Charity,2025-08-03T14:43:42.996776,AU,0
6aef6143-e99f-435f-bf7d-d74a0ae61194,2096,170.77,USD,Parking,2025-08-25T02:50:42.996776,SM,0
150ea1b0-ffad-4623-8fae-23b535136812,1606,155.62,USD,Pharmacy,2025-08-26T08:35:42.996776,CV,0
b29ca831-90ba-4d10-8026-4d2169541b61,124,705.57,USD,Furniture,2025-08-18T03:07:42.996776,TG,1
57173699-04dd-4700-9fe9-cb75413c9512,353,42.36,USD,Entertainment,2025-08-23T19:13:42.997358,BA,0
a9b625e6-7b83-4482-835c-7fbd8b086f5d,324,431.12,USD,Online Shopping,2025-08-26T08:52:42.997358,SB,0
8cb0a040-8691-48cb-b1ce-475c90a88d4a,2386,108.21,USD,Coffee Shops,2025-08-06T09:11:42.997444,BE,0
d854f6b9-5941-424b-a0d0-895767a6118d,1834,74.94,USD,Sports Equipment,2025-08-27T01:20:42.997444,YE,0
30707edf-7386-456b-8cca-bfa35449cb5a,442,27.61,USD,Online Shopping,2025-08-21T04:52:42.997444,GE,0
3f46276c-c896-48cd-9841-0aa20d909e9b,1234,1.82,USD,Gifts,2025-08-30T06:13:42.997444,DJ,0
dffddd7f-1018-49df-8854-2d137a5a58a2,241,4.78,USD,Restaurants,2025-08-25T12:39:42.997444,BS,0
82608a13-91f1-4e24-a64a-b02b54e8e909,307,17.84,USD,Gas Stations,2025-08-07T02:56:42.997444,PA,0
80b0327a-c33f-44ea-b674-39cdf5d8fd57,1666,96.72,USD,Sports Equipment,2025-09-01T15:26:42.997444,RO,0
504acf2d-d9fb-457f-98fa-876c40b2f4a9,1565,840.6,USD,Night Clubs,2025-08-16T19:36:42.997444,IS,1
0d583e7c-50f3-4bd6-a424-8ad0bfe46448,764,2.36,USD,Night Clubs,2025-09-02T21:14:42.997444,CA,1
bfc854c7-eb43-4962-acbe-7ce0ce268efc,1801,476.44,USD,Charity,2025-08-06T13:09:42.997444,MH,0
6157b8be-6c1d-445b-a46f-e2044ae031c6,1843,196.59,USD,Restaurants,2025-08-18T21:48:42.997444,CO,0
08cd64a5-4203-450d-9819-17fc35b7bcca,2450,4.87,USD,Education,2025-08-25T09:14:42.997444,PA,0
079082de-2758-4e4a-87d7-ff387d754c61,3,68.06,USD,Furniture,2025-08-11T19:22:42.997444,MC,0
1b1dc3ae-6c35-4380-b4da-62ea340febcf,946,73.96,USD,Pharmacy,2025-08-23T19:44:42.997444,RS,0
c5a8275c-93f7-4643-b58e-fe59af33777e,1908,24.0,USD,Furniture,2025-08-11T14:29:42.997989,BE,0
4d1ef63a-8070-4ecf-9fbe-02e21d387814,2041,17.19,USD,Pet Supplies,2025-08-17T20:48:42.998042,LK,0
4f36d356-9394-4024-929b-02e1d775a652,641,190.85,USD,Entertainment,2025-08-29T04:14:42.998042,UZ,0
d78ada7d-8d53-4b3f-bc10-176c6aff0867,1424,67.75,USD,Books,2025-08-18T07:31:42.998042,FR,0
d9c3afd6-bbfe-4712-aaf6-70d545655266,1226,48.55,USD,Books,2025-08-17T06:59:42.998042,MM,0
f1be9682-0066-48b6-bfaf-027d89e5cda1,1932,863.88,USD,Luxury Goods,2025-08-11T10:52:42.998042,KZ,1
197b31f6-2155-4606-a5fe-0838cb2cff04,1119,554.5,USD,Books,2025-08-12T13:13:42.998042,NE,0
3729c5b7-64d0-4308-af8b-ef5d5ca19cb6,529,40.95,USD,Groceries,2025-08-20T00:35:42.998042,MA,0
a720de2c-7e82-460d-9152-88ef939270c2,2289,621.14,USD,Education,2025-08-28T22:46:42.998042,ZA,0
a9331f0e-1057-4577-9083-3ae658097afb,1471,21.21,USD,Entertainment,2025-08-25T22:04:42.998042,UG,0
6995f55d-7052-4864-8e76-7e5f8afc2fdb,252,29.38,USD,Travel,2025-09-01T12:37:42.998042,GD,0
1c2fa0df-afae-4d63-ae55-c03970878590,745,202.28,USD,Night Clubs,2025-08-18T04:38:42.998042,NE,0
e12e2f2b-12ec-437f-bd70-94dcee415cdb,1088,220.37,USD,Groceries,2025-08-16T05:49:42.998042,LU,0
c4cec21e-b238-4e94-8634-0f4282b091df,657,90.38,USD,Education,2025-08-09T10:52:42.998576,LS,0
e4e2cb5a-51b7-44d8-99ed-f59d5c0cb048,1890,71.14,USD,Gas Stations,2025-08-17T13:26:42.998638,AZ,0
53504105-306f-4efc-a480-d1eadca731ae,2960,6.37,USD,Books,2025-08-03T15:25:42.998638,UG,0
5f21c927-314a-477c-ad0e-3f45ddf1d932,818,387.17,USD,Luxury Goods,2025-08-21T10:44:42.998638,AE,1
4e799234-f3f5-4a2d-9473-3dcba4b50703,450,4.25,USD,Cryptocurrency,2025-08-16T22:27:42.998638,CA,1
5d59cc91-a3ea-42de-b4c5-851177e7e756,1202,8.63,USD,Home Improvement,2025-08-21T19:54:42.998638,PY,0
40a91e4f-2aa7-47b3-9419-d8909066926a,864,41.14,USD,Luxury Goods,2025-08-26T07:24:42.998638,NO,0
0b984905-2cbb-4e47-aec2-783ca93d0403,1073,15.82,USD,Travel,2025-08-05T13:01:42.998638,CH,0
4e2622fd-4580-46c4-9b6c-7207298f6dcf,1150,82.07,USD,Online Shopping,2025-08-06T15:53:42.998638,RW,0
065e099f-5061-40e0-b332-b3c457aac793,1393,15.78,USD,Travel,2025-08-25T07:37:42.998638,BG,0
09196739-77aa-409c-87f8-b46500e67989,1576,88.81,USD,Utilities,2025-08-03T06:18:42.998638,AU,0
5196a6ed-bd54-4945-8776-bce2840ad032,131,16.09,USD,Online Shopping,2025-08-28T00:12:42.998638,KP,0
02ef7c62-d857-42ce-913a-3ba73622c0fd,2323,35.31,USD,Restaurants,2025-08-04T08:22:42.999171,CD,0
157b9a38-8935-4df9-bc7a-2d5bb7e3b984,118,71.54,USD,Coffee Shops,2025-08-27T13:43:42.999235,GT,0
b156712a-e87c-448d-af55-580778dc4b1e,1237,30.52,USD,Travel,2025-08-18T01:04:42.999235,CU,0
cf718a5e-2050-4ea0-b18d-309ad2b48734,1424,26.37,USD,Charity,2025-08-22T12:34:42.999235,SA,0
f4e51bf7-d085-4363-8c25-4b3c58d79272,1615,2.58,USD,Online Shopping,2025-08-29T19:37:42.999235,MY,0
7bcc2ea2-a095-4863-a14d-090c9a23b967,443,35.11,USD,Furniture,2025-08-03T10:17:42.999235,LS,0
033878a1-a3c1-4326-b0e9-f03c75b618fb,653,43.99,USD,Groceries,2025-08-28T19:03:42.999235,BB,0
9020e6a6-f28a-4741-9e82-b50d726d1bac,2391,111.49,USD,Charity,2025-08-22T03:10:42.999235,IE,0
192a46c1-1e1e-4851-8721-a547ec5a5712,2097,76.35,USD,Education,2025-08-31T17:43:42.999235,GE,0
a9ff9c8b-4438-4b0c-a0fe-08a2388556d5,2182,85.09,USD,Gas Stations,2025-09-01T11:23:42.999235,NL,0
072daa90-9bbf-4ee2-b8b4-40faebfc3ad8,362,6.03,USD,Gas Stations,2025-08-28T22:43:42.999235,MY,0
e0113c3c-b1b6-41e6-b075-d77be38fda54,440,289.94,USD,Clothing,2025-08-24T15:40:42.999235,GM,0
47c3299d-1970-41ed-a283-ee4c99008a2b,2340,31.52,USD,Gas Stations,2025-08-30T04:56:42.999235,SO,0
32cda071-2634-4b06-85fa-3b44db9bf491,10,21.26,USD,Groceries,2025-08-30T21:58:42.999235,SZ,0
6e09253a-a3ff-434c-9db7-9272ef8b7cf7,103,16.95,USD,Furniture,2025-08-26T01:32:42.999235,AL,0
c5b42e02-91ce-4ccd-a674-60b112276b78,2511,35.52,USD,Restaurants,2025-08-23T11:57:42.999235,SE,0
2bfa84aa-c2b9-40fb-950b-5e76baddb4e0,2192,172.81,USD,Electronics,2025-08-17T15:11:42.999771,GD,0
3245d67b-0473-4b6b-8ea5-72445f511706,1340,155.54,USD,Online Shopping,2025-08-18T15:21:42.999771,PY,0
a6bced90-56f9-4e6f-9c34-8452a2aa54bb,198,470.51,USD,Pet Supplies,2025-08-03T22:19:42.999844,HR,0
b7687a01-fb16-49ab-a0f1-538869f41b9f,729,3.73,USD,Sports Equipment,2025-08-10T16:51:42.999844,SI,0
b68a6254-b327-4844-8ca1-4f9aa232daf9,695,419.08,USD,Coffee Shops,2025-08-31T21:52:42.999935,SL,0
9b9ebbd1-6f44-4e40-8cc2-fa348bd0bb42,323,109.74,USD,Subscriptions,2025-08-24T22:24:42.999935,SD,0
c489f58a-8e64-49c4-8ecb-63384bdef019,467,49.44,USD,Gas Stations,2025-08-13T00:41:42.999935,PY,0
ddac3b8d-404d-4772-a1a9-69e8752464e2,920,49.0,USD,Pet Supplies,2025-08-28T18:34:42.999935,NA,0
5dff761c-67ac-4125-b765-1815cf274d29,2464,32.85,USD,Gas Stations,2025-08-10T23:12:42.999935,VC,0
99636a45-8f79-4853-90e0-9a7db8fce4e5,1024,11.29,USD,Toys,2025-08-23T08:41:42.999935,BG,0
4ee68689-3cc2-4a21-8ab4-8238a63f687f,1243,14.6,USD,Gambling,2025-09-01T04:50:42.999935,MY,0
57166348-73f1-4ad4-9b91-0585115b1b7b,804,285.77,USD,Charity,2025-08-07T08:16:42.999935,LC,0
9bf973c2-223d-48fc-8639-7ec1edbe5def,1668,33.16,USD,Electronics,2025-08-06T03:23:42.999935,GT,0
1d377a85-9636-48b1-aa94-fc70de4a7641,2813,93.93,USD,Sports Equipment,2025-08-30T02:15:42.999935,CY,0
1e579769-0abe-4828-a95e-0273e8c00029,917,57.88,USD,Health & Fitness,2025-09-02T01:30:42.999935,SA,0
f60c0952-11e4-46f4-9a16-34c51e6757cc,1064,185.02,USD,Education,2025-08-10T16:46:42.999935,IN,0
98dbfb0c-6f33-4e95-b7a9-4b5f7d882b58,233,85.73,USD,Education,2025-08-20T19:36:42.999935,MG,0
e0148dec-c349-4c58-a9f1-bdbece209c31,2278,28.8,USD,Entertainment,2025-08-27T22:19:43.000519,ES,0
9ca2b763-734c-49aa-a3bf-cd23a773ee15,2980,82.82,USD,Public Transport,2025-08-08T02:20:43.000519,HR,0
a35d027f-a68f-425c-a2b7-b95fa9432c6c,768,42.64,USD,Jewelry,2025-08-16T23:48:43.000519,SR,0
3749fdfb-fddf-4177-bee8-5d87f04826eb,1606,262.75,USD,Toys,2025-08-09T21:15:43.000604,NG,1
5900883b-2cd8-45bf-934e-5b25ec7ed683,2138,69.73,USD,Travel,2025-08-20T13:41:43.000604,AM,0
75a77900-9672-4756-a9fb-e540f1b91aaf,2979,27.06,USD,Entertainment,2025-08-17T21:14:43.000604,AF,0
0aa04ee1-58f5-47d1-9b3d-d121e3e57984,1413,28.13,USD,Pharmacy,2025-08-13T10:44:43.000604,RS,0
5772900d-fb3d-4a94-a407-427d92ba8bd4,885,50.33,USD,Books,2025-09-02T12:34:43.000604,SO,0
575260c0-0834-4fd6-b6a8-e5208fcdc053,2900,93.03,USD,Coffee Shops,2025-08-11T07:23:43.000604,VC,0
6524a762-87c9-494a-babf-429406880a79,2709,7.96,USD,Jewelry,2025-08-24T12:47:43.000604,TM,0
66a5974b-8fac-4cae-a542-69b73b344a4a,833,20.54,USD,Gifts,2025-09-02T09:51:43.000604,KE,0
47e8f015-92e3-4b66-81d6-d21d5c8b72f6,720,14.82,USD,Travel,2025-08-23T05:14:43.000604,GQ,0
64642d23-3110-4093-9396-5cf04d488208,2973,45.87,USD,Sports Equipment,2025-08-15T05:06:43.000604,KM,0
82d3053f-457b-49f7-b397-4c835ac2174d,2079,32.24,USD,Electronics,2025-08-11T04:36:43.000604,ID,0
35c337fe-b742-4cad-b5b5-877b103e2416,2202,117.08,USD,Gambling,2025-08-09T09:04:43.000604,TL,1
6560dce1-bbc4-401c-a0a0-13d6e8923cf6,2307,54.17,USD,Groceries,2025-08-07T08:23:43.000604,PL,0
b837c4fd-c59a-4780-a12a-1481023b442c,1968,164.85,USD,Gas Stations,2025-08-22T06:47:43.000604,SZ,0
eb1f80c7-7a28-41ce-914d-f8087bb1181f,1730,762.45,USD,Night Clubs,2025-08-16T15:26:43.000604,CV,0
0e7c4033-4dd7-4e27-b6c8-6ada34fcef98,2980,165.79,USD,Education,2025-08-11T05:06:43.000604,TO,0
e3952b58-31ff-4f1f-ab60-7abb2050acbe,2694,48.01,USD,Restaurants,2025-08-15T21:12:43.000604,DK,0
08472150-1256-424b-a188-254cc6ba2a90,1754,222.04,USD,Education,2025-08-21T17:23:43.001184,ZM,0
e84a67db-7454-4261-a5dd-4f996f552667,327,31.14,USD,Pharmacy,2025-08-17T20:25:43.001184,NP,0
11682cad-79ad-40cd-b22d-dad555806bc9,87,34.58,USD,Gifts,2025-08-12T11:07:43.001184,VA,0
a1a77088-d151-42db-a03c-c6a7f5400dc7,1223,9.88,USD,Subscriptions,2025-08-10T10:53:43.001184,SZ,0
44c8a05c-4c54-4636-bb63-5f4724ef53d5,1477,673.59,USD,Travel,2025-08-18T21:07:43.001184,NG,1
69027b13-207a-4bce-bcaa-42622282a01b,2093,33.64,USD,Coffee Shops,2025-08-25T15:32:43.001184,TN,0
31a4c536-8da8-4b1e-836a-50668e662eb9,504,229.2,USD,Groceries,2025-08-18T01:11:43.001184,UG,0
0d42e2d6-b764-4871-9b8c-9ae59378646a,19,11.29,USD,Groceries,2025-08-26T19:14:43.001184,MA,0
b63983d4-1087-4669-88e1-808235b17f15,2289,194.3,USD,Groceries,2025-08-23T17:12:43.001184,SG,0
6bd62817-ab49-429e-8311-bab401ea01e0,1643,130.66,USD,Toys,2025-08-25T19:15:43.001184,CR,0
4630fb13-3a7a-46ed-989d-b59f1053152d,2806,106.64,USD,Gas Stations,2025-08-03T14:41:43.001184,GB,0
ca6e175f-d983-4777-9d72-50597e78ee32,2154,66.25,USD,Electronics,2025-08-05T04:49:43.001184,MY,0
38701818-3432-4664-9e2f-e4ccad288bd4,1590,16.4,USD,Gifts,2025-08-10T19:48:43.001184,CU,0
0507a703-61ea-4cf8-b3a9-6d95d64a8764,447,25.73,USD,Night Clubs,2025-08-05T15:22:43.001184,TD,0
cddebe99-181d-4745-8b9a-eadafec5b6cb,2831,16.45,USD,Sports Equipment,2025-08-16T11:35:43.001184,PK,0
e66daf75-6725-4bf8-847a-2642c855fa0f,1062,285.58,USD,Coffee Shops,2025-08-17T15:46:43.001184,KM,0
a432d0e3-29db-453c-b1d3-fba03f7cbb73,1570,9.56,USD,Jewelry,2025-08-05T21:23:43.001184,AU,0
0ad890bd-a483-4a83-8605-ecdf3810b721,2837,38.65,USD,Groceries,2025-08-15T20:14:43.001184,KW,0
652cea07-e800-4ede-8fda-7a46e0993b75,475,50.27,USD,Subscriptions,2025-08-05T05:35:43.001733,LI,0
abbddac5-64fc-4eb5-bd09-205ed213246e,321,36.54,USD,Clothing,2025-08-19T23:32:43.001733,MM,0
1e58d46c-3954-4704-a050-0ee139911be4,2636,1.56,USD,Charity,2025-08-06T02:13:43.001795,VC,0
9896cddc-e7e3-4c11-80c2-6195eeea13b6,1563,19.57,USD,Books,2025-08-17T16:45:43.001795,AG,0
62834685-1628-42c4-9736-fb579b75039d,2022,17.21,USD,Books,2025-08-29T19:31:43.001795,WS,0
c717c362-c3ce-46fe-a811-42e2eab92bcc,285,14.47,USD,Home Improvement,2025-08-10T10:24:43.001795,PG,0
01162959-30b4-4f7c-85a0-34b379191df8,1205,93.82,USD,Sports Equipment,2025-08-30T09:54:43.001795,BW,0
b2ded26e-91ff-42aa-b48e-3571f0091634,356,254.3,USD,Pet Supplies,2025-08-21T08:26:43.001795,LU,0
8dfd9623-50e3-404b-8ac6-531ce6fd84a1,1911,85.62,USD,Entertainment,2025-08-25T09:23:43.001795,AZ,0
d33bc03a-8476-4000-a5bb-8434abeb03b2,1935,209.51,USD,Health & Fitness,2025-09-03T02:00:43.001795,CL,0
6d8e5e7e-b2ff-4e07-881d-d9ab0e9c2c48,499,97.3,USD,Jewelry,2025-08-14T04:52:43.001795,GR,0
b478ec88-004a-4f6d-999c-329ae29e6460,1249,37.1,USD,Travel,2025-08-14T16:35:43.001795,BE,0
87178673-7f40-40f4-9bf3-55f3de95591f,24,29.87,USD,Gas Stations,2025-08-07T13:29:43.001795,MK,0
8961b3c9-0442-4a05-8922-75032f096078,2538,88.17,USD,Sports Equipment,2025-08-26T15:21:43.001795,BD,0
a46d1ada-a3c6-4235-acb3-98622060dec5,162,6.46,USD,Health & Fitness,2025-08-30T21:07:43.001795,GT,0
a5ff80d1-089f-47bd-824c-d28637215b29,2816,78.08,USD,Travel,2025-08-26T16:04:43.001795,SM,0
b61793b1-4475-4d55-a12b-49769bb2a34d,2502,255.22,USD,Coffee Shops,2025-08-29T02:12:43.001795,LA,0
ce43a59d-c29c-493a-908d-d55621479afb,2494,18.93,USD,Night Clubs,2025-08-13T03:09:43.001795,MX,0
55e69919-d73c-4917-8446-df2e22503adf,172,10.94,USD,Online Shopping,2025-08-29T01:05:43.001795,SY,0
e4421fb2-d2fd-40e6-8a83-335dc2763658,1185,12.69,USD,Subscriptions,2025-08-06T02:46:43.001795,DM,0
882f4fa0-5036-4935-be3a-8f595fb11375,2972,3.15,USD,Coffee Shops,2025-08-26T09:35:43.001795,IL,0
110cd807-7a82-4afa-8de6-470687cfd971,1763,13.9,USD,Toys,2025-09-02T06:02:43.001795,PL,0
11b38246-621c-4e9b-9e1c-ca2dc94cf059,2766,597.37,USD,Travel,2025-08-06T07:37:43.001795,AO,0
5084b137-14bb-47f9-b1b7-f2ad8b519f33,2811,69.07,USD,Entertainment,2025-09-02T07:44:43.001795,DZ,0
38e650b1-3508-4a97-a328-5ce395f04371,937,4.54,USD,Clothing,2025-08-17T13:06:43.001795,IR,0
f216e314-729d-4482-8eac-f61b452464ad,9,26.9,USD,Books,2025-08-29T22:41:43.001795,ML,0
c866eae7-12ae-4361-996d-8a56079f4296,2675,0.93,USD,Luxury Goods,2025-08-29T11:13:43.001795,US,1
9e2c3ebc-6947-4a89-ba7b-16fea10964d3,2306,225.89,USD,Coffee Shops,2025-08-11T21:39:43.001795,NA,0
590c0541-7dff-4602-8263-fab8e01cb998,1723,78.63,USD,Education,2025-08-19T07:09:43.001795,NA,0
e318cb6d-3227-4b47-a5c9-f6cf0dc665a4,313,202.48,USD,Entertainment,2025-08-20T10:56:43.001795,FI,0
90738acf-7a76-4d34-a11b-2ccc1f53aca6,506,39.1,USD,Travel,2025-08-31T06:25:43.001795,SN,0
57319145-6cef-49e8-8b42-8115d703e7bb,22,74.09,USD,Utilities,2025-08-12T04:09:43.001795,GY,0
b170f246-c9fc-4366-8c41-9f64006ee63c,2808,35.53,USD,Gifts,2025-08-24T20:56:43.001795,RU,0
b45e56eb-ed56-43c7-8adf-cba4d1ecb236,1935,48.49,USD,Sports Equipment,2025-08-10T16:53:43.002759,SR,0
36b41508-50d5-4200-b0b5-defa7f24ac9b,1010,26.96,USD,Toys,2025-08-29T09:53:43.002759,GN,0
6a344be9-af9b-4acf-a228-c792d9a1e493,2698,9.31,USD,Coffee Shops,2025-08-28T17:38:43.002759,DK,0
83215b36-4a38-4d03-a595-58a1c205a6eb,2410,72.3,USD,Toys,2025-08-26T04:34:43.002759,HT,0
57c73899-0504-4834-8de1-4698405d63cc,2613,62.53,USD,Night Clubs,2025-08-09T01:43:43.002759,RU,0
9c3b791c-e465-4a37-b47e-0513c90a76c9,552,77.47,USD,Books,2025-08-21T16:41:43.002759,BF,0
e615358f-9702-47da-bccb-a0a7e451dfd7,1754,159.78,USD,Books,2025-08-15T22:54:43.002759,JM,0
24bbda7b-2dbc-4972-96d7-87f2f4d2b326,2036,4.07,USD,Cryptocurrency,2025-08-30T05:03:43.002759,GB,1
197466da-3738-4737-8d7d-74c26dd9a378,467,46.31,USD,High-End Electronics,2025-08-12T06:32:43.002759,TV,0
8f08a212-5cf1-4d4f-a7d1-1dea88cd8fab,146,62.35,USD,Education,2025-08-30T11:30:43.002759,LS,0
7dafc340-111e-458c-a1ba-9e98147e665a,634,219.68,USD,Books,2025-08-18T08:41:43.002759,MH,0
3c91a197-fb10-4aea-8fd8-f2009eadfa7a,165,61.05,USD,Subscriptions,2025-08-29T18:31:43.002759,GR,0
6b94cde4-d30e-4d0f-97f9-72dd3a77f32c,2225,65.94,USD,Books,2025-08-19T13:30:43.002759,KI,0
e0d9874c-eb27-432d-b9d3-e5900a31c496,1171,12.95,USD,Subscriptions,2025-08-24T18:46:43.002759,CV,0
9239efc6-80e9-4d58-9576-b0237ddda0ca,2789,3.33,USD,Books,2025-08-28T17:22:43.002759,AR,0
159aa028-7690-4d9a-80a4-9215841d1807,2864,10.8,USD,Pet Supplies,2025-08-04T00:16:43.002759,GD,0
f78cf933-794f-4b34-8957-890e93dffa20,2461,66.56,USD,Groceries,2025-08-30T02:45:43.002759,KP,0
821ea296-02f3-41e6-b424-596506ee2445,1845,24.31,USD,Toys,2025-08-13T21:43:43.002759,AT,0
6e18a826-b4c5-4e7b-bfc7-01ceee480e02,2667,24.97,USD,Books,2025-08-26T14:07:43.002759,IL,0
37a831ab-4511-4464-983b-cd6f5cacf875,2140,1208.83,USD,Pet Supplies,2025-08-25T09:46:43.002759,ME,0
d7b88394-4dcd-4a39-82c8-abd6e83c2978,142,17.66,USD,Restaurants,2025-08-30T00:18:43.002759,SL,0
187624de-0844-4363-93b6-e9884e37f923,2612,459.57,USD,Sports Equipment,2025-08-19T11:33:43.002759,MA,0
4d9ee112-35d2-4e8b-8701-a19f9f90a419,1327,80.63,USD,Utilities,2025-08-05T23:30:43.002759,VE,0
698d44fb-5e8c-408e-8ed1-27d30ace5dcd,1204,12.27,USD,Parking,2025-08-23T08:35:43.002759,SR,0
d2a95b7f-ca27-4840-a9f7-c4e541252c9e,805,36.47,USD,Clothing,2025-08-15T03:34:43.002759,LR,0
8cbe8fcf-0e76-41d4-8b57-355429fbd2f3,248,40.87,USD,Subscriptions,2025-08-28T10:07:43.002759,YE,0
d205b892-6a67-41ce-8cd1-57c2e9ec3104,2472,0.65,USD,Cryptocurrency,2025-08-26T10:11:43.002759,GB,1
9890a70d-0e20-4f95-93bc-9973db1f3b0a,724,102.32,USD,Entertainment,2025-08-18T04:27:43.002759,BJ,0
d8b58c82-a7f1-4355-9271-4b4137c24be0,2446,34.39,USD,Travel,2025-08-09T04:47:43.002759,GM,0
9aafd0d8-1955-478b-a9fb-3168712811c9,1808,73.22,USD,Gas Stations,2025-08-12T04:27:43.002759,BS,0
ecf83a15-6b3a-4c6f-bfce-9a844fa1b658,147,386.52,USD,Entertainment,2025-08-17T17:29:43.002759,AM,0
4f9d22cd-3a6f-43ba-86fc-665caf554afd,635,137.84,USD,Books,2025-08-19T07:10:43.002759,GH,0
d406b53c-2363-4dd6-8a86-b6948c133f4d,1337,1141.01,USD,Travel,2025-08-06T05:58:43.002759,SC,0
82435e71-e062-4d32-ac98-1c3f91b5e714,897,9.07,USD,Furniture,2025-08-10T18:10:43.003778,IE,0
55b5b5ff-9937-44ea-8cac-622fde2935c6,1890,22.88,USD,Subscriptions,2025-09-01T11:11:43.003778,AR,0
82a8ed5b-89c0-440f-a4b5-02c216160d6b,2700,172.68,USD,Furniture,2025-08-08T10:56:43.003778,BY,0
d70430a0-3e35-4514-9be2-9f8146c5b07c,2778,74.48,USD,Subscriptions,2025-08-27T06:39:43.003778,FI,0
cd233ddc-2f57-445b-a70c-b3d05aa4e2ab,822,9.07,USD,Coffee Shops,2025-08-31T08:52:43.003778,GE,0
df9b4aff-a4da-448c-a583-84f36ec47bb2,503,25.09,USD,Gifts,2025-08-11T19:20:43.003778,SG,0
4b892e8e-2d33-4b51-bd6e-d7addf282d79,634,12.1,USD,Gambling,2025-08-29T23:11:43.003778,IL,0
179b6d3c-c4af-458f-8421-0f84912ce964,336,137.98,USD,Utilities,2025-08-21T16:42:43.003778,CU,0
c1a163db-b172-4769-8575-c1f1e8248554,799,159.64,USD,Public Transport,2025-08-12T08:40:43.003778,EE,0
7827423c-2791-4bfb-8b14-91057d0e6b61,1031,37.83,USD,Subscriptions,2025-08-28T07:59:43.003778,BD,0
1f7849c3-c02e-448f-b2e8-ea2cfd0b138f,1084,18.64,USD,Utilities,2025-08-13T23:45:43.003778,LY,0
b113851a-adc9-497e-853c-3f77f65a3de5,1775,52.98,USD,Public Transport,2025-08-28T01:28:43.003778,LR,0
0607955f-a02a-4690-8f90-585b8fbdbc5e,714,17.11,USD,Public Transport,2025-08-04T14:43:43.003778,PS,0
7f63c1af-3a6d-4cd7-a0e0-2d695a8e5fc3,42,5.68,USD,Cryptocurrency,2025-08-28T14:34:43.003778,PY,0
af010756-24a1-4b22-83d7-7cad3ab7ec8f,982,44.98,USD,High-End Electronics,2025-09-02T09:35:43.003778,KM,0
020aa792-7f18-4348-b4d5-2ba22bbba587,1077,31.27,USD,Charity,2025-08-28T21:55:43.003778,CN,0
dc6cc0a4-a1ef-4c02-87eb-06623029cdb0,881,39.24,USD,Parking,2025-08-04T04:40:43.003778,TR,0
8ce5148d-3e25-417b-a5f4-dcb99d843919,175,271.58,USD,Clothing,2025-08-19T04:12:43.003778,US,0
f34cee6b-88c2-4ef8-81a3-3c7ff98af38a,2830,47.81,USD,Travel,2025-08-09T08:11:43.003778,SD,0
c3497529-0fd8-43c0-9a18-53918b3b022f,915,1.78,USD,Night Clubs,2025-08-23T01:41:43.003778,PL,0
073a896a-b74a-471e-b924-249e2e7882fe,1007,325.06,USD,Travel,2025-08-14T17:27:43.003778,EC,0
addcc38f-9d1a-4ffa-b377-d85f8ea8664c,2418,21.29,USD,Education,2025-08-10T14:27:43.003778,GN,0
1695c956-d1f8-4782-b944-6751fedc9f2c,621,39.51,USD,Gas Stations,2025-08-31T05:19:43.003778,KH,0
271589d5-2479-4af4-bfdc-63295151341e,159,30.66,USD,Public Transport,2025-08-08T02:32:43.003778,AZ,0
1833b342-43a3-402c-9155-f081730c0f6f,2940,90.91,USD,Gifts,2025-08-07T05:36:43.003778,HR,0
656601a1-f802-4d14-85fe-04ebd2562f54,2431,39.16,USD,Toys,2025-08-15T15:03:43.003778,JM,0
a497bf78-ba3a-4f8e-9faa-46cfd54242e1,1159,1.78,USD,Subscriptions,2025-08-14T18:17:43.003778,SC,0
092815de-3744-4ef7-87b6-6469e50029f4,1169,8.5,USD,Furniture,2025-08-05T07:08:43.003778,LY,0
96c5dffc-0f58-4640-b2af-5a79bdcecc4f,2803,16.39,USD,Clothing,2025-08-20T04:01:43.003778,PS,0
3329007b-8a82-4ab4-8b21-27af29f8c4b5,998,229.46,USD,Gifts,2025-08-08T06:40:43.003778,LS,0
ea1a7d33-058b-413e-9f31-52cebeb11229,1030,21.66,USD,Subscriptions,2025-08-12T00:39:43.003778,CR,0
c917922c-245d-4376-8b7c-b50315a96bd8,950,2.58,USD,Gas Stations,2025-08-29T08:16:43.003778,NZ,0
4c69db02-32b1-4127-b722-2257578cc702,1697,660.75,USD,Gas Stations,2025-08-04T21:31:43.003778,VA,0
